scenario,run #,output dollar year,target station capacity (kg/day),target number of stations,one-way delivery distance (mile),electricity cost ($/kWh),diesel cost ($/gallon),electricity emission factor (kg CO2/kWh),diesel emission factor (kg CO2/gallon),hydrogen prod. emission factor (kg CO2-eq/kg),formic acid prod. emission factor (kg CO2-eq/kg),hydrogen purchase cost ($/kg),formic acid purchase cost ($/kg),formic acid production pathway,hydr. reaction temperature (K),hydr. reaction pressure (bar),hydr. reaction yield,hydr. reactor volume (m^3),number of hydr. reactors,hydr. catalyst amount (kg),hydr. catalyst cost ($/kg),hydr. catalyst lifetime (yr),hydr. reactor energy (unit TBD),hydr. separator energy (unit TBD),CO2 electrolyzer purchase cost ($/m^2),terminal formic acid storage amount (days),dehydr. reaction temperature (K),dehydr. reaction pressure (bar),dehydr. reaction yield,dehydr. reactor volume (m^3),number of dehydr. reactors,dehydr. catalyst amount (kg),dehydr. catalyst cost ($/kg),dehydr. catalyst lifetime (yr),dehydr. reactor energy (unit TBD),dehydr. gas/liquid separator energy (unit TBD),station formic acid storage amount (days),pathway,process,total emissions (kg CO2-eq/kg H2)
Pt 4nm,32,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,100.0,0.9999,0.35,1.0,46.177358219999995,3000.0,1.0,0.0,0.0,1.0,liquid hydrogen,production,0.0
Pt 4nm,32,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,100.0,0.9999,0.35,1.0,46.177358219999995,3000.0,1.0,0.0,0.0,1.0,liquid hydrogen,reconditioning,0.11202690817846778
Pt 4nm,32,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,100.0,0.9999,0.35,1.0,46.177358219999995,3000.0,1.0,0.0,0.0,1.0,liquid hydrogen,transport,0.09399815327793168
Pt 4nm,33,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,100.0,0.9999,0.15,1.0,19.790296379999997,3000.0,1.0,0.0,0.0,1.0,LOHC - formic acid,preconditioning,0.0
Pt 4nm,33,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,100.0,0.9999,0.15,1.0,19.790296379999997,3000.0,1.0,0.0,0.0,1.0,LOHC - formic acid,production,7.699788001286901
Pt 4nm,33,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,100.0,0.9999,0.15,1.0,19.790296379999997,3000.0,1.0,0.0,0.0,1.0,LOHC - formic acid,reconditioning,0.47806427937234175
Pt 4nm,33,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,100.0,0.9999,0.15,1.0,19.790296379999997,3000.0,1.0,0.0,0.0,1.0,LOHC - formic acid,transport,0.21479882341735104
Pt 4nm,33,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,100.0,0.9999,0.15,1.0,19.790296379999997,3000.0,1.0,0.0,0.0,1.0,compressed hydrogen,preconditioning,0.5332369923884628
Pt 4nm,33,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,100.0,0.9999,0.15,1.0,19.790296379999997,3000.0,1.0,0.0,0.0,1.0,compressed hydrogen,production,0.0
Pt 4nm,33,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,100.0,0.9999,0.15,1.0,19.790296379999997,3000.0,1.0,0.0,0.0,1.0,compressed hydrogen,reconditioning,0.3109863294357884
Pt 4nm,33,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,100.0,0.9999,0.15,1.0,19.790296379999997,3000.0,1.0,0.0,0.0,1.0,compressed hydrogen,transport,0.3256557901471529
Pt 4nm,33,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,100.0,0.9999,0.15,1.0,19.790296379999997,3000.0,1.0,0.0,0.0,1.0,liquid hydrogen,preconditioning,2.4236924665326978
Pt 4nm,33,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,100.0,0.9999,0.15,1.0,19.790296379999997,3000.0,1.0,0.0,0.0,1.0,liquid hydrogen,production,0.0
Pt 4nm,33,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,100.0,0.9999,0.15,1.0,19.790296379999997,3000.0,1.0,0.0,0.0,1.0,liquid hydrogen,reconditioning,0.11202690817846778
Pt 4nm,33,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,100.0,0.9999,0.15,1.0,19.790296379999997,3000.0,1.0,0.0,0.0,1.0,liquid hydrogen,transport,0.09399815327793168
Pt 4nm,34,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,100.0,0.9999,0.069,1.0,9.103536334800001,3000.0,1.0,0.0,0.0,1.0,LOHC - formic acid,preconditioning,0.0
Pt 4nm,34,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,100.0,0.9999,0.069,1.0,9.103536334800001,3000.0,1.0,0.0,0.0,1.0,LOHC - formic acid,production,7.699788001286901
Pt 4nm,34,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,100.0,0.9999,0.069,1.0,9.103536334800001,3000.0,1.0,0.0,0.0,1.0,LOHC - formic acid,reconditioning,0.4885703876873932
Pt 4nm,34,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,100.0,0.9999,0.069,1.0,9.103536334800001,3000.0,1.0,0.0,0.0,1.0,LOHC - formic acid,transport,0.21479882341735104
Pt 4nm,34,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,100.0,0.9999,0.069,1.0,9.103536334800001,3000.0,1.0,0.0,0.0,1.0,compressed hydrogen,preconditioning,0.5332369923884628
Pt 4nm,34,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,100.0,0.9999,0.069,1.0,9.103536334800001,3000.0,1.0,0.0,0.0,1.0,compressed hydrogen,production,0.0
Pt 4nm,34,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,100.0,0.9999,0.069,1.0,9.103536334800001,3000.0,1.0,0.0,0.0,1.0,compressed hydrogen,reconditioning,0.3109863294357884
Pt 4nm,34,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,100.0,0.9999,0.069,1.0,9.103536334800001,3000.0,1.0,0.0,0.0,1.0,compressed hydrogen,transport,0.3256557901471529
Pt 4nm,34,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,100.0,0.9999,0.069,1.0,9.103536334800001,3000.0,1.0,0.0,0.0,1.0,liquid hydrogen,preconditioning,2.4236924665326978
Pt 4nm,34,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,100.0,0.9999,0.069,1.0,9.103536334800001,3000.0,1.0,0.0,0.0,1.0,liquid hydrogen,production,0.0
Pt 4nm,34,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,100.0,0.9999,0.069,1.0,9.103536334800001,3000.0,1.0,0.0,0.0,1.0,liquid hydrogen,reconditioning,0.11202690817846778
Pt 4nm,34,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,100.0,0.9999,0.069,1.0,9.103536334800001,3000.0,1.0,0.0,0.0,1.0,liquid hydrogen,transport,0.09399815327793168
Pt 4nm,35,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,373.6842105263158,100.0,0.9999,0.033,1.0,4.353865203600001,3000.0,1.0,0.0,0.0,1.0,LOHC - formic acid,preconditioning,0.0
Pt 4nm,35,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,373.6842105263158,100.0,0.9999,0.033,1.0,4.353865203600001,3000.0,1.0,0.0,0.0,1.0,LOHC - formic acid,production,7.699788001286901
Pt 4nm,35,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,373.6842105263158,100.0,0.9999,0.033,1.0,4.353865203600001,3000.0,1.0,0.0,0.0,1.0,LOHC - formic acid,reconditioning,0.4990764960024446
Pt 4nm,35,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,373.6842105263158,100.0,0.9999,0.033,1.0,4.353865203600001,3000.0,1.0,0.0,0.0,1.0,LOHC - formic acid,transport,0.21479882341735104
Pt 4nm,35,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,373.6842105263158,100.0,0.9999,0.033,1.0,4.353865203600001,3000.0,1.0,0.0,0.0,1.0,compressed hydrogen,preconditioning,0.5332369923884628
Pt 4nm,35,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,373.6842105263158,100.0,0.9999,0.033,1.0,4.353865203600001,3000.0,1.0,0.0,0.0,1.0,compressed hydrogen,production,0.0
Pt 4nm,35,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,373.6842105263158,100.0,0.9999,0.033,1.0,4.353865203600001,3000.0,1.0,0.0,0.0,1.0,compressed hydrogen,reconditioning,0.3109863294357884
Pt 4nm,35,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,373.6842105263158,100.0,0.9999,0.033,1.0,4.353865203600001,3000.0,1.0,0.0,0.0,1.0,compressed hydrogen,transport,0.3256557901471529
Pt 4nm,35,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,373.6842105263158,100.0,0.9999,0.033,1.0,4.353865203600001,3000.0,1.0,0.0,0.0,1.0,liquid hydrogen,preconditioning,2.4236924665326978
Pt 4nm,35,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,373.6842105263158,100.0,0.9999,0.033,1.0,4.353865203600001,3000.0,1.0,0.0,0.0,1.0,liquid hydrogen,production,0.0
Pt 4nm,35,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,373.6842105263158,100.0,0.9999,0.033,1.0,4.353865203600001,3000.0,1.0,0.0,0.0,1.0,liquid hydrogen,reconditioning,0.11202690817846778
Pt 4nm,35,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,373.6842105263158,100.0,0.9999,0.033,1.0,4.353865203600001,3000.0,1.0,0.0,0.0,1.0,liquid hydrogen,transport,0.09399815327793168
Pt 4nm,36,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,384.2105263157895,100.0,0.9999,0.017,1.0,2.2429002563999996,3000.0,1.0,0.0,0.0,1.0,LOHC - formic acid,preconditioning,0.0
Pt 4nm,36,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,384.2105263157895,100.0,0.9999,0.017,1.0,2.2429002563999996,3000.0,1.0,0.0,0.0,1.0,LOHC - formic acid,production,7.699788001286901
Pt 4nm,36,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,384.2105263157895,100.0,0.9999,0.017,1.0,2.2429002563999996,3000.0,1.0,0.0,0.0,1.0,LOHC - formic acid,reconditioning,0.509582604317496
Pt 4nm,36,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,384.2105263157895,100.0,0.9999,0.017,1.0,2.2429002563999996,3000.0,1.0,0.0,0.0,1.0,LOHC - formic acid,transport,0.21479882341735104
Pt 4nm,36,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,384.2105263157895,100.0,0.9999,0.017,1.0,2.2429002563999996,3000.0,1.0,0.0,0.0,1.0,compressed hydrogen,preconditioning,0.5332369923884628
Pt 4nm,36,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,384.2105263157895,100.0,0.9999,0.017,1.0,2.2429002563999996,3000.0,1.0,0.0,0.0,1.0,compressed hydrogen,production,0.0
Pt 4nm,36,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,384.2105263157895,100.0,0.9999,0.017,1.0,2.2429002563999996,3000.0,1.0,0.0,0.0,1.0,compressed hydrogen,reconditioning,0.3109863294357884
Pt 4nm,36,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,384.2105263157895,100.0,0.9999,0.017,1.0,2.2429002563999996,3000.0,1.0,0.0,0.0,1.0,compressed hydrogen,transport,0.3256557901471529
Pt 4nm,36,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,384.2105263157895,100.0,0.9999,0.017,1.0,2.2429002563999996,3000.0,1.0,0.0,0.0,1.0,liquid hydrogen,preconditioning,2.4236924665326978
Pt 4nm,36,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,384.2105263157895,100.0,0.9999,0.017,1.0,2.2429002563999996,3000.0,1.0,0.0,0.0,1.0,liquid hydrogen,production,0.0
Pt 4nm,36,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,384.2105263157895,100.0,0.9999,0.017,1.0,2.2429002563999996,3000.0,1.0,0.0,0.0,1.0,liquid hydrogen,reconditioning,0.11202690817846778
Pt 4nm,36,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,384.2105263157895,100.0,0.9999,0.017,1.0,2.2429002563999996,3000.0,1.0,0.0,0.0,1.0,liquid hydrogen,transport,0.09399815327793168
Cu 4nm,37,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,300.0,1.0,0.9999,1.54360954360954,1.0,203.63528023284775,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,preconditioning,0.0
Cu 4nm,37,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,300.0,1.0,0.9999,1.54360954360954,1.0,203.63528023284775,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,production,7.699788001286901
Cu 4nm,37,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,300.0,1.0,0.9999,1.54360954360954,1.0,203.63528023284775,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,reconditioning,2.009388647379796
Cu 4nm,37,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,300.0,1.0,0.9999,1.54360954360954,1.0,203.63528023284775,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,transport,0.21479882341735104
Cu 4nm,37,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,300.0,1.0,0.9999,1.54360954360954,1.0,203.63528023284775,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,preconditioning,0.5332369923884628
Cu 4nm,37,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,300.0,1.0,0.9999,1.54360954360954,1.0,203.63528023284775,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,production,0.0
Cu 4nm,37,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,300.0,1.0,0.9999,1.54360954360954,1.0,203.63528023284775,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,reconditioning,0.3109863294357884
Cu 4nm,37,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,300.0,1.0,0.9999,1.54360954360954,1.0,203.63528023284775,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,transport,0.3256557901471529
Cu 4nm,37,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,300.0,1.0,0.9999,1.54360954360954,1.0,203.63528023284775,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,preconditioning,2.4236924665326978
Cu 4nm,37,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,300.0,1.0,0.9999,1.54360954360954,1.0,203.63528023284775,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,production,0.0
Cu 4nm,37,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,300.0,1.0,0.9999,1.54360954360954,1.0,203.63528023284775,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,reconditioning,0.11202690817846778
Cu 4nm,37,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,300.0,1.0,0.9999,1.54360954360954,1.0,203.63528023284775,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,transport,0.09399815327793168
Cu 4nm,38,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,310.5263157894737,1.0,0.9999,1.02910602910602,1.0,135.76120690228566,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,preconditioning,0.0
Cu 4nm,38,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,310.5263157894737,1.0,0.9999,1.02910602910602,1.0,135.76120690228566,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,production,7.699788001286901
Cu 4nm,38,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,310.5263157894737,1.0,0.9999,1.02910602910602,1.0,135.76120690228566,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,reconditioning,2.0198947556948474
Cu 4nm,38,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,310.5263157894737,1.0,0.9999,1.02910602910602,1.0,135.76120690228566,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,transport,0.21479882341735104
Cu 4nm,38,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,310.5263157894737,1.0,0.9999,1.02910602910602,1.0,135.76120690228566,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,preconditioning,0.5332369923884628
Cu 4nm,38,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,310.5263157894737,1.0,0.9999,1.02910602910602,1.0,135.76120690228566,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,production,0.0
Cu 4nm,38,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,310.5263157894737,1.0,0.9999,1.02910602910602,1.0,135.76120690228566,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,reconditioning,0.3109863294357884
