Output Dollar Year (User Input),Size (kt-CO2/y),Distance (mi),Geographical Scale,Location,Transport Mode,Container Type,Rail Transit Time Method,Rail Transit Time (h),Truck Long Haul Solution,Electricity Source,Grid Decarbonization Pathway,Grid Net Zero Year,GHG accounting,Fuel Economy Pathway,Negotiated Rail 'Base Rate' Reduction,Water content (ppm-mol),CO2 Pressure (bar),Operating Period (y),Construction Period (y),Construction Start Year,FINEX Parameters,IRR,Depreciation Period (y),Capitalization (% equity),Cost of equity (IRROE),Cost of debt (interest rate),Project Contingency Factor,Total ($/t-CO2 gross),CAPEX ($/t-CO2 gross),OPEX ($/t-CO2 gross),FINEX ($/t-CO2 gross)
2022,13.545428819444444,900.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,570.4635698273592,61.63220471851733,347.5187629079182,161.31260220092358
2022,13.545428819444444,1000.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,588.3085526572952,62.89493541834031,360.7306624460072,164.68295479294778
2022,14.34221875,10.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,277.4049780087388,37.19329178772903,142.13789610047502,98.07379012053475
2022,14.34221875,20.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,278.72633745219065,37.19329178772903,143.45908605428394,98.07395961017772
2022,14.34221875,30.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,281.59431532387606,37.590818119154775,144.7802760080928,99.22322119662851
2022,14.34221875,40.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,282.9133249093867,37.590818119154775,146.1014659619017,99.22104082833016
2022,14.34221875,50.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,284.23664346811523,37.59081811915477,147.42265591571058,99.2231694332499
2022,14.34221875,60.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,286.9831169257961,37.98834445058053,148.7438458695195,100.25092660569602
2022,14.34221875,70.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,288.3020780881194,37.98834445058053,150.0650358233284,100.24869781421047
2022,14.34221875,80.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,291.0531458754305,38.38587078200628,151.38622577713733,101.28104931628691
2022,14.34221875,90.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,292.3729271037902,38.385870782006286,152.70741573094628,101.27964059083763
2022,14.34221875,100.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,293.69411847213786,38.385870782006286,154.02860568475512,101.27964200537647
2022,14.34221875,200.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,312.64089784462107,39.9759761077093,167.2405052228442,105.42441651406757
2022,14.34221875,300.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,368.0873166523829,44.63599559960315,205.85768958841527,117.59363146436456
2022,14.34221875,400.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,387.00483157446337,46.22610092530618,219.06958912650433,121.70914152265283
2022,14.34221875,500.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,404.631237641325,47.418679919583425,232.28148866459335,124.93106905714818
2022,14.34221875,600.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,460.00864082183807,52.078699411477274,270.8986730301644,137.03126838019637
2022,14.34221875,700.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,479.0379698575932,53.6688047371803,284.1105725682535,141.25859255215937
2022,14.34221875,800.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,497.92015499575155,55.25891006288332,297.32247210634256,145.33877282652566
2022,14.34221875,900.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,550.5840283332846,59.16804282601142,336.55949015042074,154.85649535685235
2022,14.34221875,1000.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,570.8956834601067,61.111508549054435,349.1515560100027,160.6326189010496
2022,15.139008680555557,10.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,264.8218581251078,35.387072113916076,136.12595002844728,93.30883598274447
2022,15.139008680555557,20.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,266.1432231280387,35.38707211391607,137.44713998225615,93.30901103186645
2022,15.139008680555557,30.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,268.9302216097552,35.763676006845735,138.76832993606502,94.39821566684445
2022,15.139008680555557,40.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,270.253355568621,35.76367600684574,140.08951988987397,94.40015967190129
2022,15.139008680555557,50.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,271.57223858800427,35.76367600684574,141.41070984368284,94.39785273747572
2022,15.139008680555557,60.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,274.24618930006136,36.1402798997754,142.73189979749176,95.37400960279423
2022,15.139008680555557,70.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,275.56756911928557,36.1402798997754,144.05308975130066,95.37419946820948
2022,15.139008680555557,80.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,278.2398296571746,36.51688379270506,145.37427970510956,96.34866615935998
2022,15.139008680555557,90.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,279.5615134713194,36.51688379270506,146.69546965891848,96.34916001969593
2022,15.139008680555557,100.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,280.88257342588116,36.516883792705066,148.01665961272738,96.34903002044868
2022,15.139008680555557,200.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,299.53171000145204,38.02329936442371,161.22855915081647,100.27985148621181
2022,15.139008680555557,300.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,352.8371187226766,42.43805467253367,198.589644131552,111.80941991859102
2022,15.139008680555557,400.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,371.4540089042255,43.944470244252315,211.80154366964106,115.70799499033208
2022,15.139008680555557,500.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,390.101132216174,45.45088581597096,225.0134432077301,119.6368031924729
2022,15.139008680555557,600.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,443.5078817381364,49.86564112408093,262.3745281884658,131.26771242558982
2022,15.139008680555557,700.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,462.07633154554014,51.372056695799564,275.58642772655475,135.11784712318578
2022,15.139008680555557,800.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,480.6578633842582,52.87847226751823,288.7983272646439,138.9810638520961
2022,15.139008680555557,900.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,534.0841820904649,57.29322757562817,326.1594122453794,150.63154226945738
2022,15.139008680555557,1000.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,552.7277235166877,58.79964314734682,339.3713117834684,154.5567685858724
2022,15.93579861111111,10.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,253.47831246062273,33.75731378127277,130.70895762430482,89.0120410550451
2022,15.93579861111111,20.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,254.79943311612234,33.75731378127278,132.0301475781137,89.01197175673589
2022,15.93579861111111,30.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,257.40090684105496,34.11508747955595,133.3513375319226,89.9344818295764
2022,15.93579861111111,40.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,258.722027648276,34.11508747955595,134.6725274857315,89.93441268298854
2022,15.93579861111111,50.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,261.4390863611712,34.472861177839135,135.9937174395404,90.97250774379168
2022,15.93579861111111,60.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,262.76046397456236,34.472861177839135,137.3149073933493,90.97269540337388
2022,15.93579861111111,70.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,264.0818435786884,34.47286117783913,138.63609734715823,90.97288505369106
2022,15.93579861111111,80.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,266.68850251606887,34.83063487612231,139.95728730096715,91.90058033897937
2022,15.93579861111111,90.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,268.0117185931881,34.83063487612231,141.27847725477605,91.90260646228977
2022,15.93579861111111,100.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,270.62051870568206,35.18840857440549,142.59966720858495,92.83244292269158
2022,15.93579861111111,200.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,289.0059186772464,36.6195033675382,155.81156674667403,96.57484856303425
2022,15.93579861111111,300.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,340.4049594194434,40.813520910242666,192.04216228105764,107.54927622814311
2022,15.93579861111111,400.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,358.76260089274257,42.244615703375395,205.25406181914673,111.26392337022041
2022,15.93579861111111,500.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,378.47956961528837,44.033484194791285,218.4659613572358,115.98012406326129
2022,15.93579861111111,600.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,429.834270841302,48.22750173749576,254.69655689161942,126.91021221218674
2022,15.93579861111111,700.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,448.1404707596049,49.658596530628465,267.90845642970845,130.57341779926801
2022,15.93579861111111,800.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,466.46509119462763,51.08969132376117,281.1203559677975,134.25504390306898
2022,15.93579861111111,900.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,517.9785847358307,55.283708866465645,317.35095150218115,145.3439243671839
2022,15.93579861111111,1000.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,537.5639967884723,57.07257735788153,330.56285104027023,149.92856839032052
2022,16.732588541666665,10.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,243.19478972826235,32.27913864486457,125.80242143405573,85.11322964934209
2022,16.732588541666665,20.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,244.51593515557147,32.27913864486457,127.12361138786463,85.11318512284228
2022,16.732588541666665,30.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,247.05726665628615,32.61987550037236,128.44480134167353,85.9925898142403
2022,16.732588541666665,40.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,248.37902219758877,32.61987550037235,129.76599129548242,85.99315540173397
2022,16.732588541666665,50.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,251.03146467533122,32.96061235588014,131.08718124929132,86.98367107015979
2022,16.732588541666665,60.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,252.35258144656476,32.960612355880144,132.4083712031002,86.98359788758438
2022,16.732588541666665,70.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,254.89874802824392,33.30134921138794,133.7295611569091,87.86783765994687
2022,16.732588541666665,80.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,256.2198643522085,33.30134921138793,135.05075111071804,87.8677640301025
2022,16.732588541666665,90.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,257.5409793611621,33.30134921138793,136.37194106452694,87.86768908524725
2022,16.732588541666665,100.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,260.0881868016269,33.64208606689572,137.6931310183358,88.75296971639528
2022,16.732588541666665,200.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,278.2302539107293,35.00503348892688,150.90503055642492,92.32018986537751
2022,16.732588541666665,300.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,329.0133068859047,39.34007276605797,186.11280230601392,103.56043181383275
2022,16.732588541666665,400.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,347.2630706132076,40.70302018808913,199.32470184410303,107.23534858101549
2022,16.732588541666665,500.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,366.5407776194519,42.406704465628074,212.53660138219206,111.5974717716318
2022,16.732588541666665,600.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,416.157019291103,46.40100688725138,247.74437313178103,122.01163927207057
2022,16.732588541666665,700.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,434.38307978255773,47.76395430928253,260.95627266987015,125.66285280340509
2022,16.732588541666665,800.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,453.6134073578527,49.46763858682148,274.1681722079592,129.97759656307196
2022,16.732588541666665,900.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,503.39134902162107,53.461941008444775,309.3759439575482,140.5534640556281
2022,16.732588541666665,1000.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,522.685942810833,55.16562528598372,322.58784349563723,144.93247402921202
2022,17.529378472222223,10.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,233.82921686395483,30.93215173715871,121.33714699464527,81.55991813215086
2022,17.529378472222223,20.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,235.15053814309695,30.93215173715871,122.65833694845415,81.56004945748411
2022,17.529378472222223,30.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,237.63682030846385,31.257400553779778,123.97952690226307,82.39989285242099
2022,17.529378472222223,40.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,238.95813169705687,31.257400553779778,125.300716856072,82.40001428720507
